src,dst,volume,path_nodes
10705,13100,1.0,"[10705, 13100]"
12940,10568,17.0,"[12940, 10568]"
16325,12369,1.0,"[16325, 12369]"
10705,15241,290.0,"[10705, 15241]"
12868,17752,1.0,"[12868, 17752]"
12616,17522,233.0,"[12616, 17522]"
19300,15601,1.0,"[19300, 13073, 15601]"
16855,16887,50.0,"[16855, 16887]"
15270,16236,1.0,"[15270, 16236]"
18827,11853,1.0,"[18827, 11853]"
18812,10955,83.0,"[18812, 10955]"
10705,18448,300.0,"[10705, 18448]"
16236,18812,1.0,"[16236, 18812]"
11209,11853,138.0,"[11209, 11853]"
16117,10269,1.0,"[16117, 10269]"
15848,15651,143.0,"[15848, 15651]"
16325,15185,300.0,"[16325, 15185]"
13917,16855,120.0,"[13917, 16855]"
13917,16855,180.0,"[13917, 16028, 16855]"
15008,15264,75.0,"[15008, 15264]"
13509,19500,300.0,"[13509, 19500]"
12868,18411,1.0,"[12868, 11181, 18411]"
13417,13237,300.0,"[13417, 13237]"
12746,11209,300.0,"[12746, 11209]"
12616,16028,169.0,"[12616, 16028]"
19915,15848,300.0,"[19915, 15848]"
13417,18219,1.0,"[13417, 18219]"
12352,15601,148.0,"[12352, 15601]"
12205,18799,132.0,"[12205, 18799]"
13636,13509,13.0,"[13636, 13509]"
13417,16028,101.0,"[13417, 16028]"
18827,16339,75.0,"[18827, 16339]"
13694,16962,300.0,"[13694, 16962]"
11112,16887,93.0,"[11112, 16887]"
10044,16028,1.0,"[10044, 16028]"
13636,13694,300.0,"[13636, 13694]"
13917,18827,1.0,"[13917, 18827]"
16325,10867,300.0,"[16325, 10867]"
10568,15891,300.0,"[10568, 15891]"
18827,10796,269.0,"[18827, 10796]"
13917,15008,161.0,"[13917, 13555, 15008]"
19300,15483,1.0,"[19300, 12746, 15483]"
14257,12868,1.0,"[14257, 16339, 12868]"
13636,12746,1.0,"[13636, 12746]"
13509,13417,1.0,"[13509, 13417]"
11209,10955,300.0,"[11209, 10955]"
15976,10568,1.0,"[15976, 10568]"
13417,10269,1.0,"[13417, 10269]"
11200,15848,253.0,"[11200, 15848]"
18441,11181,1.0,"[18441, 16325, 11181]"
16325,12562,1.0,"[16325, 12562]"
10748,19430,1.0,"[10748, 13073, 19430]"
17282,11261,300.0,"[17282, 11261]"
13694,19134,1.0,"[13694, 19134]"
19300,17752,1.0,"[19300, 17752]"
12352,11200,1.0,"[12352, 10705, 11200]"
16117,19134,1.0,"[16117, 19134]"
12868,13237,300.0,"[12868, 13237]"
10748,12270,1.0,"[10748, 11200, 12270]"
12868,16339,1.0,"[12868, 17738, 16339]"
10748,10044,124.0,"[10748, 10044]"
16962,11147,1.0,"[16962, 12205, 11147]"
11147,18110,1.0,"[11147, 18110]"
18448,11209,25.0,"[18448, 11209]"
12652,10568,1.0,"[12652, 10568]"
13417,15264,1.0,"[13417, 16683, 15264]"
15891,15264,247.0,"[15891, 15264]"
13555,14358,213.0,"[13555, 14358]"
19915,14053,1.0,"[19915, 10705, 14053]"
10705,10796,1.0,"[10705, 10796]"
19915,19502,242.0,"[19915, 19502]"
19300,17781,118.0,"[19300, 17781]"
11147,10705,300.0,"[11147, 10705]"
17282,15724,188.0,"[17282, 15724]"
18542,15270,150.0,"[18542, 15270]"
17282,12562,277.0,"[17282, 12562]"
16236,18110,300.0,"[16236, 18110]"
11112,19300,300.0,"[11112, 19300]"
11112,12633,1.0,"[11112, 12633]"
17010,12868,1.0,"[17010, 13665, 12868]"
10916,12369,230.0,"[10916, 12369]"
15483,17223,7.0,"[15483, 17223]"
15008,17464,300.0,"[15008, 17464]"
16108,10916,161.0,"[16108, 10916]"
19300,14736,1.0,"[19300, 14736]"
11147,18827,300.0,"[11147, 18827]"
16855,19143,1.0,"[16855, 19143]"
18448,17504,94.0,"[18448, 17504]"
13417,15891,300.0,"[13417, 15891]"
19846,16855,1.0,"[19846, 16855]"
10748,17223,249.0,"[10748, 17223]"
18441,13460,34.0,"[18441, 16325, 13460]"
16325,19143,1.0,"[16325, 19143]"
15483,13460,300.0,"[15483, 13460]"
15891,10657,1.0,"[15891, 10657]"
11200,13100,102.0,"[11200, 13100]"
11112,10177,122.0,"[11112, 10177]"
15270,12868,169.0,"[15270, 12868]"
10044,16108,31.0,"[10044, 13165, 16108]"
15483,13665,278.0,"[15483, 13665]"
16325,14358,131.0,"[16325, 14358]"
10796,12868,276.0,"[10796, 12868]"
15008,10657,91.0,"[15008, 10657]"
18812,13073,3.0,"[18812, 13073]"
18812,13073,297.0,"[18812, 16236, 13073]"
15008,14234,1.0,"[15008, 14234]"
16117,17738,223.0,"[16117, 17738]"
12940,14278,1.0,"[12940, 14278]"
16325,18219,1.0,"[16325, 18219]"
18542,18827,300.0,"[18542, 18827]"
11112,10705,263.0,"[11112, 10705]"
13165,13555,27.0,"[13165, 13555]"
10867,12352,1.0,"[10867, 15270, 12352]"
11209,11561,1.0,"[11209, 11561]"
16236,15183,1.0,"[16236, 15183]"
13563,19134,300.0,"[13563, 16108, 19134]"
10568,17282,300.0,"[10568, 17282]"
13636,10985,1.0,"[13636, 10985]"
12352,13694,300.0,"[12352, 13694]"
15185,10044,1.0,"[15185, 10044]"
13694,17504,1.0,"[13694, 17504]"
16236,14736,1.0,"[16236, 12746, 14736]"
10748,13694,1.0,"[10748, 12746, 13694]"
10705,19502,300.0,"[10705, 19502]"
18827,16683,300.0,"[18827, 16683]"
16117,12633,1.0,"[16117, 12633]"
18812,10326,221.0,"[18812, 10326]"
16117,15651,1.0,"[16117, 15651]"
17282,11561,1.0,"[17282, 11561]"
12205,15651,260.0,"[12205, 15651]"
18827,17504,300.0,"[18827, 10316, 17504]"
14257,16236,180.0,"[14257, 16236]"
14257,16236,20.0,"[14257, 16339, 16236]"
14519,10326,300.0,"[14519, 10326]"
11200,10568,300.0,"[11200, 10568]"
19915,10796,71.0,"[19915, 10796]"
13694,11466,50.0,"[13694, 11466]"
12940,10867,1.0,"[12940, 10867]"
12940,12562,218.0,"[12940, 12562]"
12205,10326,1.0,"[12205, 10326]"
10748,11466,1.0,"[10748, 11466]"
18542,14053,296.0,"[18542, 14053]"
12940,12352,300.0,"[12940, 12352]"
13694,11853,1.0,"[13694, 15483, 11853]"
12205,12216,1.0,"[12205, 12216]"
19915,13454,170.0,"[19915, 13454]"
12940,18542,1.0,"[12940, 18542]"
18827,10901,1.0,"[18827, 10901]"
12352,15270,300.0,"[12352, 15270]"
11853,16236,1.0,"[11853, 16236]"
13694,15724,300.0,"[13694, 15724]"
16855,14358,300.0,"[16855, 11561, 14358]"
13694,18411,1.0,"[13694, 15483, 18411]"
13417,11561,300.0,"[13417, 11561]"
11200,19333,45.0,"[11200, 19333]"
16236,18542,1.0,"[16236, 18542]"
11209,16855,253.0,"[11209, 16855]"
10748,18411,300.0,"[10748, 18411]"
13555,15185,1.0,"[13555, 10568, 15185]"
18799,13555,1.0,"[18799, 13555]"
13694,12940,1.0,"[13694, 15483, 12940]"
12940,15483,300.0,"[12940, 15483]"
12652,11466,1.0,"[12652, 11466]"
16236,11455,1.0,"[16236, 18542, 11455]"
10916,10867,259.0,"[10916, 10867]"
16117,16339,300.0,"[16117, 16339]"
13417,13694,1.0,"[13417, 12746, 13694]"
13509,11181,300.0,"[13509, 11181]"
12868,12652,97.0,"[12868, 12652]"
17282,18411,1.0,"[17282, 18411]"
10705,17522,1.0,"[10705, 17522]"
13694,13665,1.0,"[13694, 13665]"
12616,11163,282.0,"[12616, 11163]"
12940,19239,300.0,"[12940, 19239]"
12205,12652,1.0,"[12205, 12652]"
14234,10326,1.0,"[14234, 16339, 10326]"
13509,16887,300.0,"[13509, 16887]"
17752,15686,300.0,"[17752, 15686]"
12868,15241,300.0,"[12868, 15241]"
16117,11163,212.0,"[16117, 11163]"
10748,18827,1.0,"[10748, 13460, 18827]"
12205,13460,1.0,"[12205, 13460]"
13509,11022,300.0,"[13509, 11022]"
15891,18941,1.0,"[15891, 18941]"
12940,17752,300.0,"[12940, 17752]"
13417,18941,1.0,"[13417, 16683, 18941]"
11112,14053,59.0,"[11112, 14053]"
16236,12940,164.000001,"[16236, 12940]"
16236,12940,135.999999,"[16236, 12652, 12940]"
12652,14736,300.0,"[12652, 14736]"
13636,15948,300.0,"[13636, 15948]"
13694,10985,300.0,"[13694, 10985]"
14257,12205,237.99999899999997,"[14257, 10177, 12205]"
14257,12205,62.000001,"[14257, 16339, 12205]"
16855,12616,1.0,"[16855, 12616]"
17738,12868,183.0,"[17738, 12868]"
17282,17504,300.0,"[17282, 17504]"
19915,15241,1.0,"[19915, 15241]"
11209,10177,300.0,"[11209, 10177]"
19300,19273,300.0,"[19300, 19273]"
16683,13417,133.00000002,"[16683, 13417]"
16683,13417,107.99999998,"[16683, 19300, 13417]"
18219,13417,1.0,"[18219, 13417]"
16117,19785,1.0,"[16117, 19785]"
11112,19915,1.0,"[11112, 19915]"
11209,19134,300.0,"[11209, 19134]"
17282,19502,300.0,"[17282, 19502]"
15891,13460,1.0,"[15891, 13460]"
15008,11466,300.0,"[15008, 11466]"
17282,15183,8.0,"[17282, 15183]"
13555,13170,300.0,"[13555, 13170]"
11112,15185,1.0,"[11112, 15185]"
14234,16887,300.0,"[14234, 16887]"
16325,16683,1.0,"[16325, 16683]"
17282,16887,253.0,"[17282, 16887]"
18441,15264,1.0,"[18441, 13489, 15264]"
10748,13563,1.0,"[10748, 13563]"
10044,18827,1.0,"[10044, 18827]"
17282,15891,1.0,"[17282, 19300, 15891]"
10044,10326,1.0,"[10044, 13989, 10326]"
14234,14358,300.0,"[14234, 14358]"
10705,12216,1.0,"[10705, 12216]"
13417,10901,1.0,"[13417, 10901]"
10568,15976,233.0,"[10568, 15976]"
19300,16887,1.0,"[19300, 16887]"
10705,14234,299.0,"[10705, 14234]"
18812,19846,1.0,"[18812, 19846]"
10705,10955,300.0,"[10705, 10955]"
12652,14278,300.0,"[12652, 14278]"
18219,18542,1.0,"[18219, 18542]"
12652,10963,300.0,"[12652, 10963]"
18812,17752,300.0,"[18812, 17752]"
18799,16855,300.0,"[18799, 16855]"
11209,16962,184.0,"[11209, 16962]"
11147,18219,87.0,"[11147, 18219]"
18542,11200,100.0,"[18542, 11200]"
10963,14519,90.00000009,"[10963, 14519]"
10963,14519,1.000000001,"[10963, 13165, 14519]"
13665,16236,1.0,"[13665, 16236]"
